Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight,Combined Power,Weight Difference,Fuel Efficiency per Weight,Weight per Cylinder,Acceleration Power,Log Weight,Engine Power Squared
Audi,23.47583167,2.117968816,459.0129306,5389.186982,8.116239095,8,Japan,3230.580427,461.130899416,2158.6065550000003,0.004356098934479316,673.64837275,3725.4586924462415,8.592149814306891,4.485791905548441
Chevrolet,17.28471663,3.449061416,463.1044975,3765.097347,14.73120406,8,USA,2727.392805,466.553558916,1037.704542,0.004590775493168145,470.637168375,6822.086853776259,8.23352899567663,11.896024651339927
Ford,41.58794029,3.219940856,134.9667231,2071.831455,18.0678057,6,Japan,3923.12363,138.186663956,-1851.292175,0.020073032576870497,345.3052425,2438.552528936502,7.636188255958793,10.368019116138013
Honda,36.34831102,3.887642762,474.5973325,2298.041847,16.22478202,8,Germany,2870.248775,478.484975262,-572.2069280000001,0.015817079687844342,287.255230875,7700.2382670859615,7.739812668425666,15.11376624493099
BMW,29.92782866,5.498230813,430.2139366,4041.570885,18.03135846,6,USA,3252.470643,435.71216741300003,789.100242,0.007404999073769802,673.5951475,7757.341705322314,8.304388728300058,30.230542073022644
Nissan,32.21454204,4.577795576,416.5242857,5877.757503,13.04832007,6,Germany,2748.430288,421.10208127600004,3129.327215,0.005480753845928101,979.6262505,5434.942196741725,8.678930591109138,20.95621233564517
Mercedes,38.76807113,3.091462812,180.3645359,4772.838169,16.27814367,6,Japan,2999.141627,183.455998712,1773.6965419999997,0.008122645218059561,795.4730281666666,2935.999828353072,8.47069641092093,9.557142317978947
Audi,19.13818965,4.810212209,422.0476835,2283.664766,7.10096839,8,Germany,2900.209541,426.857895709,-616.5447750000003,0.00838047244715427,285.45809575,2996.9472596062246,7.7335367850471854,23.138141495612665
Audi,49.85335664,2.182833453,440.0530939,2757.443503,10.22411923,6,Germany,3213.139064,442.235927353,-455.695561,0.018079556874242873,459.57391716666666,4499.155299563986,7.9220592624318185,4.764761883535904
Audi,48.99172649,1.621854745,215.6601338,5085.292573,10.84323747,8,Germany,3129.672943,217.28198854500002,1955.6196299999997,0.009634003508493905,635.661571625,2338.4540436053735,8.534107843307343,2.630412813879015
Mercedes,36.01302745,2.31779349,480.9040313,5365.75904,12.66943619,6,Japan,2996.196692,483.22182478999997,2369.562348,0.006711637101393208,894.2931733333334,6092.782938069113,8.587793125020173,5.37216666228638
Honda,17.98169804,2.861646224,119.9440586,4470.778345,18.9361454,8,Japan,2658.816426,122.805704824,1811.9619189999999,0.004022050894137988,558.847293125,2271.2781335157206,8.405317798847584,8.189019111333456
Ford,37.2091297,3.54232303,159.9637013,4577.692679,18.1144484,6,Japan,3226.730533,163.50602433,1350.9621459999998,0.008128359046620919,762.9487798333333,2897.654213071863,8.428950368289776,12.548052448868381
Ford,12.88793636,3.960516562,315.0324552,2113.349802,7.017882384,4,Japan,3775.312027,318.992971762,-1661.9622249999998,0.006098345076524155,528.3374505,2210.860717736349,7.656029551477278,15.6856914378763
Honda,11.22610009,5.142422869,330.3169884,5314.121038,7.591844778,4,Japan,3595.335005,335.459411269,1718.7860330000003,0.002112503650128565,1328.5302595,2507.7153034692265,8.578122903252686,26.44451296361419
Audi,20.30731554,3.539416038,358.0600333,5153.100833,10.36460824,4,USA,3580.862326,361.599449338,1572.2385070000005,0.003940795299395998,1288.27520825,3711.1519715558547,8.547353915961345,12.52746589005162
Toyota,28.50491827,3.505102579,106.7876517,3036.140576,9.361157988,6,USA,3049.137605,110.292754279,-12.997029000000111,0.009388537044471817,506.0234293333333,999.6560787312168,8.018342440473871,12.28574408931245
Honda,44.73090022,1.700972039,484.1467098,4834.70688,14.2215643,8,USA,3562.628621,485.847681839,1272.078259,0.009252039747236963,604.33836,6885.323564054141,8.483575781437446,2.8933058774598175
BMW,39.08676279,1.639646211,117.8352371,2859.418426,18.54164072,6,Germany,3198.297222,119.474883311,-338.87879599999997,0.01366947993151108,476.5697376666667,2184.858630464215,7.958373535583534,2.6884396972466567
BMW,39.70826085,3.704639848,157.2247811,2161.320644,19.43437313,6,Germany,2725.414136,160.929420948,-564.093492,0.018372221151097285,360.2201073333333,3055.565061179972,7.67847472310298,13.72435640338946
Nissan,27.01973338,3.252714453,105.605807,2804.54617,14.80404429,6,Japan,3128.574625,108.858521453,-324.0284550000001,0.009634262280659833,467.4243616666667,1563.393044109192,7.938997011640479,10.580151312755088
Honda,23.8373997,4.85672158,326.7433733,2714.515507,17.57238802,6,Japan,2699.107947,331.60009488,15.407560000000103,0.008781456447211225,452.4192511666667,5741.661338591308,7.906368765983453,23.587744505637698
Chevrolet,24.84155052,2.142718339,472.9067536,3350.991987,12.878033,8,USA,2671.724228,475.049471939,679.2677589999998,0.007413193053391804,418.873998375,6090.108778783669,8.117011696507952,4.591241880286919
Mercedes,49.50598255,1.599886648,366.3788664,3673.797989,8.124904203,6,Japan,2534.588963,367.978753048,1139.209026,0.01347542317194077,612.2996648333334,2976.793191503735,8.20898128032219,2.559637286448676
Mercedes,11.60436766,3.296155072,429.0629874,4034.155566,12.87032618,4,Germany,2924.281451,432.359142472,1109.874115,0.0028765295413498686,1008.5388915,5522.18059960323,8.302552281479075,10.864638258671324
BMW,44.68125984,2.449914227,105.3124814,3907.015502,13.32623902,4,Japan,2996.312176,107.76239562699999,910.7033260000003,0.011436161391509114,976.7538755,1403.419298925704,8.270529062797392,6.002079719657007
BMW,33.14701634,1.698457493,316.8061194,3082.698424,16.13686346,4,USA,3549.165569,318.504576893,-466.4671449999996,0.010752597815581846,770.674606,5112.257092050258,8.033560604094099,2.884757855527845
BMW,27.54461677,4.398393147,283.825191,2116.682674,8.298244846,6,Japan,3307.007177,288.223584147,-1190.3245029999998,0.013013106361355324,352.7804456666667,2355.2509283807153,7.657605365709717,19.345862275576565
Toyota,39.01030642,1.946372,299.5871777,4420.406489,10.52465573,8,Germany,3787.674568,301.5335497,632.731921,0.008825049577923556,552.550811125,3153.051906414833,8.39398693668025,3.788363962384
Chevrolet,29.46675766,3.933278,128.8852741,3582.979319,10.46041204,8,USA,2764.70594,132.8185521,818.2733790000002,0.008224093704293022,447.872414875,1348.19307297434,8.183949945309507,15.470675825284001
Audi,44.93692952,2.624199001,373.7741444,3194.68863,19.39159394,8,Japan,2898.934969,376.39834340100003,295.7536610000002,0.014066137493969169,399.33607875,7248.076433475725,8.069244906663489,6.886420396849398
Audi,46.02807456,2.193984201,301.2881659,5467.764171,11.6591744,6,Germany,3911.614167,303.482150101,1556.1500039999996,0.008418079697753666,911.2940285,3512.771270884233,8.606625067981794,4.813566674237609
Honda,26.86883707,3.019006092,406.0595399,4986.973231,16.32640951,8,USA,3166.067872,409.078545992,1820.9053589999999,0.005387804551060763,623.371653875,6629.494333849585,8.51458443777555,9.114397783533112
Toyota,21.07311189,4.705783105,294.1162536,5431.062193,16.26217072,4,USA,3683.576415,298.822036705,1747.4857779999998,0.0038801087413730525,1357.76554825,4782.968727570014,8.599890009451508,22.14439463130344
BMW,33.69401314,3.068374308,159.7526545,3979.931179,8.983162772,8,Germany,3238.251473,162.821028808,741.6797060000004,0.008465978838474785,497.491397375,1435.0840986325784,8.289019806420438,9.414920893994479
Audi,46.49453382,4.503078597,359.3027816,2523.725009,13.57804534,6,Japan,3206.628486,363.805860197,-682.9034770000003,0.018422979387291875,420.6208348333333,4878.629459352917,7.833491267250134,20.27771685075949
Chevrolet,18.42648756,2.001945187,168.9545448,4784.885744,18.4145434,6,Japan,2722.174432,170.956489987,2062.7113120000004,0.003850977545933227,797.4809573333333,3111.2207978468446,8.473217425650038,4.007784531752465
Audi,34.91866334,4.591085679,448.9578253,2824.29512,12.12796579,8,Japan,3776.799416,453.548910979,-952.5042959999996,0.012363673715514546,353.03689,5444.945146391196,7.9460140974022355,21.07806771191889
Mercedes,35.2624088,2.4477333,345.2464956,3764.918676,19.17676261,6,USA,2617.532921,347.6942289,1147.3857549999998,0.009366047937445544,627.486446,6620.71008805561,8.23348154000071,5.99139830792889
Chevrolet,39.3245209,4.20957252,162.8815534,2260.003156,8.21687344,8,USA,2965.391642,167.09112592,-705.3884859999998,0.01740020618803065,282.5003945,1338.3771099984017,7.723121488725534,17.72050080113915
Toyota,15.26270741,3.763126219,484.935223,5301.23361,6.112386587,8,Japan,3510.202108,488.698349219,1791.0315020000003,0.0028790859888176102,662.65420125,2964.1115526290537,8.575694829060371,14.161118940125236
Audi,38.63299859,5.216578869,307.3461853,2503.762564,18.3718081,4,USA,3260.886326,312.562764169,-757.1237619999997,0.015429976925719383,625.940641,5646.505136598641,7.8255499050403285,27.21269509649732
BMW,46.36130083,3.049290072,129.1593807,5612.390028,17.71521797,6,USA,3822.06749,132.208670772,1790.322538,0.008260527261773547,935.398338,2288.0865819707114,8.632731937738274,9.298169943197763
Toyota,17.18732435,1.764660755,350.7331618,5456.922409,19.88884814,4,Germany,2558.946929,352.497822555,2897.9754799999996,0.0031496369311854737,1364.23060225,6975.678592702249,8.604640248466858,3.11402758023717
Mercedes,19.501733,1.576621942,201.2795628,3858.331058,15.19090232,6,Japan,3474.111279,202.856184742,384.219779,0.005054447818717996,643.0551763333334,3057.618177507106,8.25799000056693,2.4857367479958516
Ford,48.85580376,4.807434244,421.4773808,4977.472817,19.0503189,8,Japan,3216.198206,426.28481504399997,1761.2746109999998,0.009815383339340093,622.184102125,8029.2785133767375,8.51267757474815,23.111424010383857
BMW,17.23907811,3.598942551,427.1288294,4477.780295,17.40423538,6,Japan,2731.467735,430.72777195099997,1746.3125599999994,0.003849916024073263,746.2967158333332,7433.850684461463,8.406882732757206,12.952387485398386
Toyota,44.17540373,4.600976207,491.5789423,5212.302569,17.666395,8,USA,3614.877861,496.17991850699997,1597.4247080000005,0.00847521860928254,651.537821125,8684.42776835401,8.558776988938886,21.16898205738011
Honda,29.69111426,2.4377024,300.7478124,3727.220403,13.53712356,6,USA,3116.960283,303.18551479999996,610.2601199999999,0.007966020532647316,621.2034004999999,4071.2602968584997,8.223418034570026,5.94239299096576
Audi,19.88924298,2.880334982,281.9827519,5143.233937,10.73546897,4,USA,3297.372856,284.863086882,1845.861081,0.0038670694787803503,1285.80848425,3027.2170830976584,8.545437331226923,8.29632960853294
BMW,44.82999605,1.620415489,401.3902422,3849.827268,19.01837109,4,Japan,3950.8991,403.01065768899997,-101.07183200000009,0.011644677261920209,962.456817,7633.788578064577,8.2557835608208,2.625746356991109
Nissan,27.8122102,5.345969298,152.9882625,5763.863151,11.48175763,8,USA,3229.345122,158.334231798,2534.5180289999994,0.004825272472885608,720.482893875,1756.5741502598178,8.659363214818136,28.579387735158612
BMW,30.59269416,4.171471627,318.7662055,3945.488403,13.08229051,4,Japan,3735.059298,322.93767712700003,210.4291049999997,0.007753842119200876,986.37210075,4170.19210512136,8.280328028658836,17.401175534866027
Ford,24.36933478,5.232820351,318.4990401,3850.477088,11.69171461,8,USA,3654.366285,323.731860451,196.11080300000003,0.006328913073122018,481.309636,3723.799880408146,8.25595233856555,27.382408825839764
Toyota,33.71803406,2.56198563,135.7892491,5140.287446,13.47227471,8,Japan,3494.131887,138.35123473000002,1646.1555590000003,0.006559561972791667,642.53593075,1829.3900665398205,8.544864280231863,6.563770368326497
Mercedes,16.5409549,3.945854445,267.1936342,5286.310767,12.05757618,8,Germany,3845.218215,271.13948864500003,1441.092552,0.003129016743256479,660.788845875,3221.7075991775537,8.572875884015025,15.569767301126259
Nissan,25.64326147,4.213999873,441.3139194,4217.956457,5.719513379,6,USA,2877.40247,445.52791927299995,1340.5539870000002,0.006079546275885132,702.9927428333334,2524.1008663472276,8.347106037846508,17.757794929644014
Ford,48.77649289,2.770198801,442.4614488,2719.191254,18.23072279,8,Japan,3731.156847,445.231647601,-1011.9655930000004,0.017937867672326663,339.89890675,8066.392018334579,7.908089781989561,7.674001397061836
Honda,20.32533731,4.89243694,139.695066,3871.032924,11.66590728,4,Germany,3066.681233,144.58750294,804.3516910000003,0.005250623724738952,967.758231,1629.6696874294805,8.261276655837268,23.93593921187656
Mercedes,36.26946658,5.288645852,136.2883531,5872.290012,13.83415473,6,Germany,3718.736335,141.576998952,2153.5536770000003,0.006176375231108051,978.715002,1885.434164682275,8.677999958039335,27.969774947876807
Mercedes,23.00760257,5.039420471,205.0781908,5011.944772,7.087817041,4,USA,3240.683027,210.117611271,1771.2617449999998,0.0045905538900858425,1252.986193,1453.5566954896894,8.519579296801217,25.39575868353386
BMW,40.93892503,4.456267904,449.906425,5244.650416,5.05081772,8,Japan,3786.563879,454.362692904,1458.0865370000006,0.007805844390525341,655.581302,2272.3953437318514,8.564963867703502,19.85832363222055
Audi,15.23494643,2.609858719,151.561034,2131.301995,8.679351405,8,USA,3842.265307,154.170892719,-1710.9633120000003,0.007148187570668512,266.412749375,1315.4514733911528,7.664488337215176,6.811362533140321
Nissan,48.7928418,2.626464168,387.9987211,3871.437851,15.56879048,4,Germany,3396.465814,390.625185268,474.972037,0.012603286860822707,967.85946275,6040.670795313856,8.261381254746876,6.898314025787933
Audi,28.15158166,5.353441282,140.4662478,4586.484535,6.487917952,6,USA,3261.440435,145.819689082,1325.0440999999996,0.006137943221038247,764.4140891666666,911.3334907517004,8.43086911309185,28.659333559821807
Mercedes,19.44201853,1.541137984,349.2551415,5320.130735,18.63331161,4,Japan,3674.920215,350.79627948399997,1645.2105199999996,0.0036544249565325765,1330.03268375,6507.779882964142,8.579253156281869,2.375106285727584
Toyota,12.93986989,4.364199893,242.4269196,2197.094614,8.22533854,8,Germany,2900.479305,246.791119493,-703.3846909999997,0.005889536940078267,274.63682675,1994.0434849193612,7.694891136546094,19.046240706061216
Toyota,16.7903162,4.32498465,415.5655852,5409.755543,8.068904214,6,USA,2523.023022,419.89056984999996,2886.7325210000004,0.0031037107068037435,901.6259238333333,3353.158901613656,8.595959184682819,18.705492222735625
Honda,30.79095794,3.990758164,193.4761795,4193.603747,7.722619424,8,USA,3110.641874,197.466937664,1082.9618730000002,0.007342362273027604,524.200468375,1494.1429018880108,8.34131572607313,15.926150723532649
Ford,23.48012706,5.460435384,355.6807318,2789.255882,5.209725695,8,USA,3261.661199,361.141167184,-472.4053170000002,0.008418061322923116,348.65698525,1852.9990476748637,7.933530130281678,29.816354582839228
Nissan,43.15533464,2.747517743,194.2730138,3269.020866,16.57708203,4,USA,2945.894079,197.020531543,323.1267869999997,0.01320130290046304,817.2552165,3220.479685977922,8.09224578969558,7.5488537480998135
Honda,27.23550095,2.859887455,385.4641132,3127.718207,18.12551797,8,USA,3075.042823,388.32400065499996,52.67538399999967,0.008707786043207313,390.964775875,6986.736710596714,8.048059010330885,8.178956255266376
Ford,19.9485709,1.815757612,449.4712138,4123.436137,14.21244054,4,Germany,2699.587349,451.286971412,1423.8487879999998,0.004837851305856177,1030.85903425,6388.082900574127,8.324442108582238,3.2969757055359428
Chevrolet,34.68579946,3.271192546,150.7207197,2206.74272,7.822999725,6,Germany,2915.934855,153.991912246,-709.1921349999998,0.015718098510369163,367.79045333333335,1179.088148764902,7.699272824925829,10.700700673005962
Chevrolet,38.27108868,2.544194105,446.6382754,2634.144634,9.279169954,8,Japan,2860.143022,449.182469505,-225.99838799999998,0.014528848638764608,329.26807925,4144.4324653980575,7.876313791198135,6.472923643916751
Ford,16.68167632,2.873546809,337.4301018,5250.772174,12.13890046,8,USA,2951.480281,340.303648609,2299.2918929999996,0.003176994881362758,656.34652175,4096.030417957867,8.56613042553226,8.257271263514083
Toyota,16.70476865,4.838287161,150.8441963,2530.415963,19.31518927,6,Japan,2948.581166,155.682483461,-418.165203,0.006601589973450542,421.73599383333334,2913.5842018155336,7.836138980460317,23.40902265229744
Toyota,11.46685708,5.241938054,271.0167421,2933.585078,8.710270577,4,Germany,3338.452557,276.258680154,-404.867479,0.003908820359768683,733.3962695,2360.6291545880267,7.9839805301611415,27.47791456197331
Chevrolet,39.4560806,2.242932288,164.3441174,3813.482422,15.97468856,8,USA,2875.89541,166.58704968799998,937.587012,0.010346469770616396,476.68530275,2625.346092133077,8.246298072179746,5.030745248552915
