Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight
Toyota,22.9834332,2.538683356,420.9094789,2718.637156,16.92930567,6,Japan,3113.007664
Honda,24.65846139,5.378894531,414.6892059,4756.436326,14.461696,4,USA,3611.84293
BMW,25.84690766,3.224935479,303.8904301,4260.289132,13.81342658,8,Germany,2651.055441
Nissan,37.81868827,2.890075181,220.0268332,5434.68822,10.30323281,4,USA,3719.401187
Audi,25.54232405,1.701398108,160.5057138,2469.903596,12.23677206,4,Japan,3995.426638
Chevrolet,27.9477449,1.711061031,213.8698955,5142.666408,13.96023951,8,Japan,3682.386465
Chevrolet,19.50176523,4.268045024,250.3884888,4694.067147,12.08693171,6,USA,3210.60478
Honda,24.93007167,3.331715978,402.5240388,2460.043747,15.47469986,8,Germany,3352.240316
Ford,19.09078509,2.406086504,315.8647156,4779.282919,11.505454,8,Germany,2509.240762
Chevrolet,12.92783695,3.955881225,130.9934506,3766.189156,8.034097726,4,Germany,2813.910757
Chevrolet,34.13794374,2.511432473,107.2116036,5779.939142,8.209006742,6,USA,3848.482197
Mercedes,36.72851194,3.810527017,140.9328718,2566.445402,5.087056533,8,Germany,2532.594104
Chevrolet,34.77961384,2.936834988,264.1994855,4571.333563,9.514365733,4,Germany,3857.192429
Chevrolet,28.53976175,4.794208906,473.2771668,3527.920182,16.23376461,8,Germany,2669.878912
Honda,25.19143121,4.782784643,354.9609925,5827.258682,16.91244063,4,Germany,2699.611195
Mercedes,44.53334598,3.409401592,420.73036,3319.899581,8.037013131,8,Japan,2763.024866
BMW,30.76327141,2.903276437,286.5498378,5848.743638,19.38565995,6,USA,3699.077987
Toyota,29.16727511,2.950239186,244.6664333,5605.943404,12.5360419,8,USA,3217.279863
Toyota,11.02568263,4.722858103,143.3601491,3081.532941,18.75468124,4,Germany,2717.794945
Ford,23.64991311,2.812717931,450.3732089,5214.167107,15.60147923,8,USA,3530.202729
BMW,25.20782475,2.336237495,413.2640116,5982.416807,15.83650135,6,USA,3911.032549
Audi,25.95291124,1.838753368,167.247239,3010.652009,6.27565432,6,Japan,3358.677211
Nissan,33.20689477,3.366772484,304.9042256,3747.108677,8.299866903,6,USA,2648.050009
Toyota,31.34410187,3.428528396,294.9499232,4080.722946,5.132222499,6,Japan,2582.125909
Nissan,34.31620371,4.863634842,350.0366211,3179.724543,15.74191461,4,USA,3693.80854
Toyota,40.59533046,2.384954786,478.4747576,2061.059359,10.16657433,8,Japan,3439.125479
Mercedes,42.51942955,3.023965095,331.9085767,2880.516977,16.79978774,6,Japan,3883.986009
Toyota,38.72492305,4.733622956,316.0869067,3127.747537,10.0840433,8,USA,3320.875227
Mercedes,48.22094784,4.794494443,120.1291732,3774.398805,17.29000628,4,Japan,2593.593105
Mercedes,10.72930331,3.038444304,125.1629904,2684.409914,6.960473806,8,Japan,3105.530275
Ford,17.83111943,3.336496093,174.9387165,5493.017427,7.600597351,8,USA,3486.986033
Chevrolet,10.302515,2.713143563,112.9883087,4819.644531,10.11314809,6,Japan,3077.328026
Ford,35.89898857,5.230219514,397.3411582,2340.80191,11.12731083,6,Japan,3999.387095
Mercedes,45.92122196,1.974575063,389.3321216,4600.369805,10.23054216,4,Japan,3108.067921
Mercedes,19.73929186,5.234997692,154.4224938,4614.625906,16.45470549,8,Japan,3319.35419
Toyota,47.08138179,4.235465807,434.4315603,5824.884695,6.454270889,4,Japan,2838.088049
BMW,12.41069561,3.626288611,161.9144139,2012.083485,10.26825529,4,Germany,2728.207306
Chevrolet,47.37744107,1.630636243,220.4702348,2991.729799,17.55859999,4,Japan,3467.958308
BMW,24.06490749,3.402384767,199.5907597,5711.165918,6.001956159,6,Japan,3382.91912
BMW,14.05683314,3.13099242,248.9228394,5728.535662,19.13515262,6,Japan,2506.508286
BMW,29.43487037,2.144875248,201.8655064,4882.345677,19.79475263,8,Japan,2927.172302
Chevrolet,20.27106271,4.125638414,295.5803706,5063.053284,6.328522607,8,USA,3465.36936
BMW,21.39491608,5.384603629,262.9631525,2365.931832,9.369087834,8,Germany,3718.374019
Chevrolet,22.2915986,3.748755244,494.6277963,4055.503339,10.58600999,6,USA,2968.55298
Nissan,42.12103591,4.359013106,122.3705401,2926.331965,16.64587053,6,Germany,3471.154554
Mercedes,31.56645107,1.77380181,156.8725506,2724.872174,13.93890218,4,Japan,2897.886895
Audi,22.45230797,3.170667983,121.1303576,5241.213196,14.66548551,6,Japan,3535.569842
Toyota,34.41335133,1.965433941,350.336478,2540.152547,16.36264734,4,Germany,3546.921998
Honda,38.64602697,3.951183342,121.803711,3874.606548,6.769684992,4,Germany,2695.335198
BMW,20.90496003,5.253928633,434.575895,5754.312958,17.49814185,6,USA,3497.634676
Ford,26.54196406,4.14711093,304.7754523,2743.328222,15.58429706,4,Germany,3000.350773
Nissan,14.87544373,1.807212193,310.8030498,5911.973695,13.66012588,4,Japan,2758.892397
Ford,17.24597398,2.91866482,324.6378031,5977.151943,18.34603002,8,USA,3250.541849
Honda,37.24471416,3.702653518,168.3254825,4222.468619,15.50459531,4,Germany,3178.445026
Chevrolet,17.25753391,3.112831025,179.0761212,2680.570961,8.025499439,6,Germany,3660.812217
Honda,31.00653535,4.834576042,227.5269291,3264.419552,11.44618072,6,USA,2626.773264
Ford,38.36185047,4.758684019,337.3985663,3697.971331,12.410643,4,Germany,3684.629903
Mercedes,14.27507692,3.94732408,184.0471104,3237.296897,5.828264401,8,Japan,2659.123543
Mercedes,32.69248879,2.993831781,146.5326909,3122.54232,19.3195627,6,USA,2811.188542
Honda,20.26251135,2.521345495,488.0467546,5888.918837,6.928658912,6,Germany,3273.823177
Mercedes,48.51707501,1.923497273,108.7927259,2613.45931,15.46191901,8,Japan,3194.7619
Toyota,29.34182587,2.919590734,421.0789621,4933.311635,12.59346554,4,Germany,3983.288462
Honda,42.23970199,3.152690069,415.2140598,2001.641158,5.384483748,6,USA,3384.21057
BMW,32.00906169,4.2032917,218.8856455,4384.730678,18.87121214,4,Germany,2991.153393
Toyota,11.73650131,4.132639297,154.2506464,5663.772016,17.77755213,4,Germany,3850.223303
BMW,35.32605502,1.780432559,158.2514587,3151.736376,12.86386892,4,Germany,2968.322435
Audi,48.05613369,3.081037262,378.9726469,2742.103901,8.434135042,4,Japan,2910.663453
Audi,34.06447281,2.227115469,357.1226364,4606.71918,6.82434336,6,Japan,3241.557693
Honda,42.76755438,2.127250821,413.0982697,4850.405629,10.45088719,8,Germany,3869.762177
Toyota,45.36825853,4.809208599,474.992469,4752.122076,8.831424216,6,Germany,3562.771383
Mercedes,19.12319088,1.667660867,376.7709453,3277.26752,12.60036802,8,USA,3516.224823
Toyota,18.4817936,3.176731504,162.3406146,3008.809609,19.49613944,4,Germany,3589.115898
Audi,34.43923955,2.172814623,197.3770467,5823.6752,13.6243024,8,USA,3489.460916
Honda,26.44113879,5.017320863,436.8774923,5693.198033,18.34896584,4,Japan,3639.69454
Nissan,43.59445211,3.728162053,183.7224303,3829.26644,14.76318256,6,Germany,2789.143033
Chevrolet,46.00092494,2.425522546,129.0089268,5384.775465,12.1286979,6,USA,2765.88743
Chevrolet,24.13685517,3.509709149,381.3120216,3809.293911,17.81911344,8,Japan,3043.245016
Chevrolet,19.47482236,4.425945439,261.0105422,3697.556072,12.07052165,4,USA,3776.439668
Mercedes,41.22102061,5.332472036,468.016021,2627.05179,18.02942256,4,Japan,3571.681323
Toyota,20.99224142,2.381784017,360.1020284,3705.624226,9.373651544,8,Germany,3349.710014
Mercedes,42.90457274,5.044727089,136.1675911,4149.667754,6.932196106,4,USA,2529.171156
Audi,26.94953015,5.237216457,479.1426269,2090.01731,17.82971697,4,Germany,2853.703426
Chevrolet,36.70199597,5.165682178,203.4229055,3776.452021,13.81122746,4,USA,3705.270914
Audi,13.82141255,4.041657427,234.8849962,5125.424874,18.33638597,6,Japan,2863.73004
Toyota,34.95437299,4.019282618,260.9041655,4720.184225,19.0674081,6,USA,3595.435296
Audi,28.07070715,3.112842533,120.4897186,4540.627955,5.804425856,6,USA,2776.951397
Nissan,33.46433853,4.509591529,298.6061689,5638.221714,12.51453953,4,Germany,3409.551337
Mercedes,16.72056831,3.625176073,149.3273964,2072.128039,10.62446824,6,Germany,3442.31705
Honda,39.4749498,4.209752285,260.3881307,4228.190345,14.38787596,4,Germany,3627.949339
Audi,44.5118831,3.213831615,240.2839152,5149.395394,16.90386796,4,Japan,3157.513601
Audi,18.669592,4.425985856,409.1360334,4165.341531,9.20885324,8,Germany,3449.012049
Honda,13.82858222,4.79788607,421.2682047,3295.58221,13.35197577,4,USA,3230.454683
Toyota,10.94554344,2.085745026,161.365153,2545.00226,15.6309287,6,Japan,3921.007068
Toyota,35.67886002,4.831718862,246.620475,5550.252287,7.016466243,6,Germany,3282.821091
Mercedes,34.28376144,3.661186127,249.3412644,3883.04957,17.21100359,4,USA,2814.396825
Audi,31.86789651,4.878663636,160.5641776,5512.460788,14.091644,6,USA,3501.838824
Nissan,19.27788384,3.225206825,419.381402,4343.40849,19.24306156,4,Japan,3322.700992
Chevrolet,25.63623984,3.016161942,382.8913313,4696.768466,10.09293379,8,USA,3705.744246
Nissan,33.77905341,5.16024293,176.1527145,5217.044618,6.622189135,4,Germany,2765.367396
Honda,29.87067435,2.50467707,246.6887634,4636.622178,12.59751802,4,USA,2891.409404
Honda,49.51142081,4.876849301,142.3220099,3592.219363,6.287161576,8,Germany,3882.443661
BMW,15.4575901,3.43608229,351.2826388,4054.533536,19.54289785,6,Germany,3895.03917
Chevrolet,37.80578216,3.55638177,148.5487698,5212.182099,5.580274374,8,Japan,3163.38515
Audi,26.17275072,2.733873126,494.3736674,3494.601185,16.30255852,8,USA,2571.626773
Honda,27.1279846,3.792168802,412.2728299,3552.485827,12.87653597,4,Japan,2959.832603
BMW,38.70391063,2.800844785,256.0954198,2382.760464,10.52930979,4,Japan,2870.683982
Toyota,37.69744605,1.657077657,331.4255729,5658.337741,5.987632468,8,Japan,3122.015278
Honda,49.65023975,2.587994421,464.5367265,2364.14526,14.33250386,6,Germany,2976.700928
Ford,15.13577158,1.525516174,321.6397122,4592.83671,13.77830494,8,Germany,3743.488516
Chevrolet,14.16438598,5.413419148,169.7993946,3652.777915,9.213249096,6,Germany,2504.554029
BMW,38.97355269,5.362988839,251.4813422,3622.477561,18.65332552,8,Germany,3466.94778
Chevrolet,33.13547668,3.08062119,437.257946,4718.207346,9.56165011,8,USA,3496.405338
Chevrolet,20.96642666,4.413483417,357.6852064,2268.374931,11.74588116,6,USA,3490.939863
Ford,13.17677476,2.883224394,360.2897537,4374.823132,13.15643684,8,Germany,3280.892021
Nissan,13.42632998,4.184372628,446.7285943,5088.127144,6.503478173,4,Germany,3416.65611
Toyota,45.76763499,4.721720172,457.589223,5312.851032,18.98242579,8,USA,3715.741467
Chevrolet,17.67469299,5.287024979,467.9170287,2682.121558,10.61804229,4,Japan,3676.295168
Honda,22.93486248,3.100849103,137.9396773,5589.6762,6.211688208,6,Japan,2551.938066
Mercedes,19.06625609,4.633191932,317.6504008,4624.584367,10.80936761,6,Germany,2545.654804
Toyota,24.19985223,2.563713803,396.2038085,5527.419203,14.00303821,4,Japan,3758.417219
Honda,12.77695371,5.461329215,402.7707381,3941.122868,12.70479008,8,Germany,3362.094531
Toyota,30.76239164,1.603078395,342.6864808,4168.13338,15.41812961,4,Germany,3936.141003
Audi,12.70450254,3.914115226,166.7149341,5676.153108,5.832259131,4,Germany,3147.387395
Toyota,42.01426031,4.138023927,418.9682216,5599.638173,9.268109154,6,USA,2765.112732
BMW,19.34848328,4.252182228,388.0445334,3792.643493,17.28845865,4,Japan,3209.852369
Honda,31.60047658,1.981550315,134.4543086,3097.650527,6.198405317,8,USA,3154.816462
Mercedes,45.2031635,5.254119134,285.5239299,3572.681738,17.83228932,4,Japan,3275.766072
Honda,36.03509476,2.224733116,169.5909598,3551.057314,6.378441381,6,USA,3711.920851
Audi,31.31831146,3.991013613,234.9908183,3147.4675,17.51681322,8,USA,3483.375982
Toyota,22.97335012,2.390704316,107.2324369,3074.318417,10.41182602,6,Germany,2777.912991
Chevrolet,23.32007652,2.728865668,260.1319474,5444.251746,14.18313595,4,Germany,3601.715885
Mercedes,36.77947821,3.685834167,319.9507685,2279.447683,7.293306735,4,USA,3387.84432
Honda,49.76557445,3.168773674,347.8330371,4710.444728,5.992530826,6,Japan,3367.466096
Audi,36.47356759,2.140902404,365.3961381,2691.280206,8.23907306,6,Japan,3517.385324
Mercedes,32.31133669,2.18374561,434.5165252,3378.023574,6.917807269,8,Germany,3345.948188
Ford,39.22602041,3.172579153,186.1851629,2246.172137,9.686088465,6,Germany,3186.270605
Ford,28.60822449,4.529131913,148.192729,3079.894547,12.7157487,6,Japan,3460.570424
Toyota,12.4056937,5.091858587,440.6148688,5073.684284,13.83139195,4,Japan,3585.590604
Nissan,32.49187264,1.836510649,162.645126,5540.061298,16.84802161,4,Japan,2838.650414
Toyota,48.30501138,3.07241563,489.9040325,2886.108608,14.8435984,6,Germany,3245.574841
Audi,17.01211769,1.900982255,437.0152918,3854.191357,14.13137488,6,Japan,3187.258695
Toyota,37.60019563,1.566369923,300.3506424,3881.296192,11.17673041,4,Germany,2559.854906
Chevrolet,18.03734755,4.146874731,492.56857,5494.301223,12.10712652,8,USA,3751.657985
Chevrolet,31.43310738,3.909797768,138.9506916,5051.196212,11.21781244,8,USA,3066.073036
BMW,13.86705799,2.152076455,221.2263045,4052.308873,17.63249045,8,USA,2609.03385
Audi,28.01483745,2.435251332,355.289766,4682.988802,8.450006788,8,Japan,3186.848646
Nissan,40.24653316,1.594831015,240.0027474,5389.420216,5.085813973,4,Germany,2742.221209
Mercedes,23.90286097,4.839788823,471.3490208,2038.155816,14.76979846,6,Japan,3556.621622
Audi,36.59646898,5.398762384,126.2504353,3611.560124,8.036932755,8,Germany,3357.657363
Audi,41.81799843,2.041838147,319.7647328,5628.972669,18.35172704,4,Japan,2905.17071
Nissan,47.08711278,2.425900855,336.346507,4961.252123,17.88569495,6,USA,3925.710789
Audi,19.38568327,4.973638096,361.0912495,4171.365497,6.150910579,8,Germany,2937.618022
Nissan,25.97263663,5.205855192,202.2664893,4118.578108,6.595826081,6,Japan,3332.49536
Nissan,16.09664053,3.178509531,245.826571,3391.08039,12.42757388,8,Germany,3702.351736
Nissan,49.69934009,1.702489889,437.4722119,4082.082135,14.13833994,6,Germany,3270.838447
Audi,47.08003872,1.657567335,177.9771076,4621.532798,9.123625062,8,Japan,3941.283514
Audi,31.59828521,3.795799464,430.7471389,3673.452154,15.75196575,8,Japan,3765.78185
Toyota,43.68133178,3.071580436,325.0621692,4856.612586,13.92374031,6,Germany,3881.528521
Audi,30.83831909,1.61460971,404.8750045,5444.928909,9.872361646,6,Germany,3059.053876
Toyota,34.94342752,3.833009569,385.4429465,2618.739393,5.380572321,6,USA,3322.533126
BMW,13.56497728,1.545210146,183.0045982,3806.188091,16.25225422,4,Germany,3760.249443
Ford,40.21081682,4.649487833,327.5250946,3632.080365,8.221304987,4,USA,3855.250051
Ford,15.10853935,2.725731291,447.0892611,4749.859216,17.51710615,6,USA,3916.545367
BMW,43.04270521,1.661032012,272.8464947,2999.469861,11.3043539,4,USA,3818.72799
BMW,41.28112351,3.853408884,486.6363081,4561.00366,13.65616164,8,Germany,3596.132356
Honda,38.34978791,3.090737658,280.88604,5509.956967,18.09423096,6,USA,2536.322208
Toyota,11.44641522,5.395201653,157.1142547,3672.526399,17.95434501,4,Germany,2972.430174
Nissan,22.12513424,3.67679465,255.773872,5644.0628,10.57279363,6,Germany,2693.404427
Mercedes,20.5245028,2.600956724,480.6809626,5972.654956,8.133333391,8,Japan,2732.137902
Honda,24.4054563,4.337755459,227.8883397,2424.3682,16.62719117,8,Germany,2936.360781
Chevrolet,13.50570987,2.58596801,447.2392639,2932.212752,11.49620305,4,Germany,2612.110686
Toyota,47.47831292,5.116973166,452.5002727,5801.519006,7.880629903,8,USA,2864.547718
Audi,32.15208963,2.998887882,240.0746097,5833.310746,18.56638013,6,Germany,3935.468255
BMW,22.22097243,3.699474251,133.3030632,2390.829102,7.971562914,4,Germany,2967.915368
Ford,25.87926068,1.702292415,389.8231637,2059.994002,5.387107523,6,Japan,2739.569605
Toyota,27.88810162,3.204484952,224.6049196,2644.400093,5.304199607,6,Japan,3577.450271
BMW,34.02377333,4.829454159,413.1694457,5984.051134,14.33473035,6,USA,3742.757725
Mercedes,30.62717711,4.722595221,277.0619393,2719.998466,14.92512591,8,USA,2971.056774
Mercedes,46.77567893,2.397274235,294.1066969,4010.190427,9.665625576,6,Japan,2917.745966
Toyota,29.87853932,2.404316284,411.1637627,5393.670906,9.800164839,8,Japan,2862.639322
Audi,49.68632059,4.769221249,252.9453324,2081.606443,10.09240873,6,Germany,3089.891859
Toyota,44.05699831,5.221593681,277.2509381,4417.955929,15.2023782,8,USA,2630.847637
Audi,18.34042057,1.881443685,250.4761875,3108.101795,5.872006865,8,USA,3503.69384
Toyota,47.22380859,3.300234558,246.9362061,5449.339666,18.93674529,8,Germany,3733.339488
Chevrolet,14.65465592,2.849817116,310.3786308,3133.844597,8.337815663,6,Germany,3495.52342
Ford,42.69798834,4.982753822,423.5197778,4747.022881,19.99509808,6,USA,3131.799535
Toyota,25.22493174,1.834099659,244.7073248,4696.87853,7.572840407,8,Japan,2933.443371
BMW,45.11897282,2.34450377,309.7018882,2885.974195,16.57319686,6,Japan,3114.169247
Chevrolet,44.7222676,4.50987335,368.2909302,2139.196799,8.351188174,8,Germany,3135.756227
Mercedes,42.237016,1.705175396,207.7757785,3636.998295,6.212702025,6,USA,3499.031243
Honda,41.60121745,3.470141523,211.009122,3156.772608,18.12399987,8,Germany,3892.090533
Toyota,22.18716556,3.268428139,473.3652508,5235.910998,17.88126889,8,Japan,2605.879734
Audi,13.23677132,2.837604716,389.4138293,5201.456754,11.05355589,4,Japan,3930.030389
Chevrolet,26.11920715,3.078289261,330.8746705,3828.095809,15.53594214,6,Germany,3865.301925
Nissan,16.9409806,3.619762348,359.0880218,4426.048901,13.35598899,6,Japan,2676.598451
Honda,37.79804356,2.145469434,111.7197772,4417.038064,17.79434171,4,USA,2775.377547
Ford,23.84398906,3.787983513,347.2411862,5308.632594,9.72583954,8,Germany,2967.393402
Toyota,49.02440803,4.721729317,303.8035493,3700.009656,12.855086,8,Germany,3339.499061
Toyota,35.63888309,4.540643719,318.2998719,3101.786719,12.28058557,4,Germany,2701.714294
Chevrolet,42.89922255,2.115599619,243.7695307,3060.139673,10.30858739,4,Japan,2800.50243
Mercedes,15.30098691,2.096997879,132.5895591,4144.769117,18.37182597,8,USA,3854.012941
Ford,44.48057929,2.572697471,177.3356934,3796.592811,7.48816887,6,Germany,2663.950946
Nissan,46.91028762,2.944298905,480.2978853,3760.483084,7.242629593,4,Germany,3098.317398
Honda,29.48247675,3.133822326,263.4798249,2364.549356,13.65364303,4,Japan,3644.502666
BMW,34.25011751,4.218788867,286.6732623,4874.414963,14.86241345,4,USA,3832.874675
Ford,40.59239204,1.726721729,121.0839159,2854.946752,7.919288815,4,Germany,3004.063844
Toyota,16.99354509,1.638690817,115.0264918,2787.814521,10.86076163,4,Japan,2746.656258
Chevrolet,30.10264306,3.067642252,386.8725788,3651.033281,19.19845764,4,Germany,3605.517489
Nissan,25.94652111,4.288654769,315.2378656,2911.113366,8.69926134,8,Japan,3658.836638
Chevrolet,15.85495969,2.273741372,303.4823937,4335.433069,15.02541053,8,USA,3970.050166
Honda,24.70137689,4.066017925,197.2498122,3485.853357,16.10224091,4,Japan,2709.312777
Audi,12.72689238,2.539312552,397.9002927,3795.64689,11.72193049,8,Germany,3564.131324
Audi,11.03247628,5.044344435,167.2946316,4148.677286,19.0628898,6,Germany,3125.938807
Ford,15.40665157,5.082759777,175.9738975,2814.14209,16.04985103,6,Japan,3871.944156
Chevrolet,48.52460446,2.689148817,284.2848685,2623.006491,11.8688687,4,USA,3111.746327
BMW,31.98118144,2.419975016,214.5119448,5521.687611,13.54002803,6,USA,3168.940563
BMW,48.63288645,3.145215888,198.9851925,3734.894811,15.38920165,6,Germany,2690.194897
