Date,Car Model,Units Sold,Revenue
2022-07-05,Sedan,9,687710.7606972223
2022-07-05,Electric,2,76999.76651322765
2022-07-05,Sedan,8,365664.217714919
2022-07-05,Sedan,3,180075.5900007116
2022-07-05,Electric,1,51852.91209428987
2022-07-05,SUV,4,125460.29484849767
2022-07-05,Sedan,1,79366.8171674374
2022-07-05,Electric,9,465430.5192955884
2022-07-05,Sedan,9,697463.9817472077
2022-07-05,Electric,6,372254.62221534963
2022-07-05,Sedan,2,78012.22960524831
2022-07-05,SUV,8,469278.7975005254
2022-07-05,SUV,2,103000.77980297775
2022-07-05,Truck,7,536404.4372200945
2022-07-05,Electric,6,123451.00286727723
2022-07-06,Truck,5,283198.86624177906
2022-07-06,Sedan,8,637598.6547557353
2022-07-06,Truck,2,54063.1613488516
2022-07-06,Electric,6,458158.3743841735
2022-07-06,SUV,2,78403.02970205233
2022-07-06,Sedan,1,68222.80730732022
2022-07-06,Electric,6,128676.05635963652
2022-07-06,Sedan,7,307926.76679096674
2022-07-06,SUV,10,445734.809414239
2022-07-06,Sedan,2,73751.15673417355
2022-07-06,Sedan,6,239047.5348993086
2022-07-06,SUV,8,163342.88279754747
2022-07-06,Electric,2,135950.09154634562
2022-07-06,Truck,7,379078.7906134415
2022-07-06,Electric,1,78811.19311524912
2022-07-06,Sedan,6,430791.4687379033
2022-07-06,Electric,7,540486.4144725658
2022-07-06,Electric,8,414685.58066260116
2022-07-06,Sedan,9,547092.7013959775
2022-07-06,Sedan,8,269941.5814244601
2022-07-06,Truck,9,354861.0605098592
2022-07-06,Truck,5,348164.1881990712
2022-07-06,Truck,4,283904.91322845296
2022-07-06,Sedan,2,40356.51519971854
2022-07-06,Truck,10,572036.0615219966
2022-07-06,Truck,8,196702.74168732707
2022-07-06,SUV,9,596134.8235586084
2022-07-06,Electric,2,71606.74548981708
2022-07-06,Electric,5,116973.83530995797
2022-07-06,Truck,4,102396.06154321675
2022-07-06,Truck,3,158811.10773986095
2022-07-06,Sedan,5,252578.4593961223
2022-07-06,Electric,8,274878.0227359249
2022-07-06,Truck,8,434722.5182443196
2022-07-06,Electric,5,218940.9733570475
2022-07-06,SUV,6,326834.73740769573
2022-07-06,SUV,4,242998.38516206134
2022-07-06,SUV,2,59616.31578831475
2022-07-06,Sedan,1,27472.10294424218
2022-07-06,SUV,3,117567.82551533576
2022-07-06,Electric,5,287952.56549921026
2022-07-06,SUV,9,326650.2422656084
2022-07-06,Electric,8,324012.08615617955
2022-07-06,SUV,9,346322.290529218
2022-07-06,Electric,4,316700.8242194337
2022-07-06,Truck,10,793091.1509281496
2022-07-06,SUV,1,46073.40084902059
2022-07-06,Sedan,6,327535.10345139296
2022-07-06,SUV,9,699267.3172353497
2022-07-06,Truck,2,94313.66751903048
2022-07-06,Truck,7,150469.32286850762
2022-07-06,SUV,7,152600.52357226543
2022-07-06,Sedan,1,43510.11060283683
2022-07-06,Electric,2,143737.44235247746
2022-07-06,Electric,3,188060.79998637305
2022-07-06,Electric,4,213816.07654550785
2022-07-06,Sedan,7,420880.8325420819
2022-07-06,Truck,1,54001.635966421614
2022-07-06,SUV,9,230159.0379602437
2022-07-06,Truck,1,34626.34793789803
2022-07-06,Electric,10,498262.4689622098
2022-07-06,Sedan,2,104628.8168449176
2022-07-06,Sedan,2,98508.21977682681
2022-07-07,Electric,2,145612.5545895266
2022-07-07,Truck,8,496144.6320053643
2022-07-07,Electric,10,251206.6186909462
2022-07-07,Truck,9,502910.1325271991
2022-07-07,Electric,10,662052.6753366768
2022-07-07,Electric,2,65123.038311978205
2022-07-07,Truck,1,36718.04903475751
2022-07-07,SUV,10,437283.1345398496
2022-07-07,Truck,10,572296.3821057205
2022-07-07,SUV,10,386400.8712347634
2022-07-07,Sedan,9,576259.9245618919
2022-07-07,Electric,5,207475.65668319206
2022-07-07,SUV,9,235880.53498370902
2022-07-07,SUV,5,192774.49340579368
2022-07-07,SUV,4,90163.6467757322
2022-07-07,Truck,8,552325.988859613
2022-07-07,Sedan,5,122745.34348692771
2022-07-07,SUV,8,335954.23117683653
2022-07-07,Sedan,8,248263.24394704867
2022-07-07,Electric,7,247962.1590308228
2022-07-07,Truck,3,202993.76744000125
2022-07-07,Truck,5,177719.43674101756
2022-07-07,Sedan,4,182679.05576074863
2022-07-07,Electric,6,377698.0554466918
2022-07-07,Sedan,7,460675.4892125402
2022-07-07,Sedan,1,74901.0645062765
2022-07-07,Electric,9,584420.2855510126
2022-07-07,Sedan,3,200966.61398224498
2022-07-07,Sedan,3,120909.61733511231
2022-07-07,Truck,5,134769.2773448335
2022-07-07,SUV,9,554371.6772379752
2022-07-07,Electric,4,129379.21284669661
2022-07-07,Sedan,8,212977.57642173354
2022-07-07,SUV,1,46619.818899052596
2022-07-07,SUV,1,36227.913215424196
2022-07-07,Truck,7,191241.65835410776
2022-07-07,SUV,7,478003.82536019455
2022-07-07,Truck,1,58475.39722931128
2022-07-07,Truck,8,221858.82971323904
2022-07-07,Truck,10,515227.5880763186
2022-07-07,SUV,2,58557.07967224484
2022-07-07,Sedan,9,519783.47021858365
2022-07-07,SUV,2,147371.17170747195
2022-07-07,SUV,4,102866.56081078832
2022-07-07,Electric,6,120928.93583908307
2022-07-07,Sedan,5,111178.09519824457
2022-07-07,Sedan,7,288257.77783129324
2022-07-07,Truck,8,199645.5715708412
2022-07-07,Sedan,4,180644.84715492907
2022-07-07,Truck,7,394431.8081910964
2022-07-07,Sedan,1,67850.7545582783
2022-07-07,Electric,1,53475.024297581476
2022-07-07,Truck,1,79619.5928206858
2022-07-08,Truck,7,359963.0328456633
2022-07-08,Truck,8,225723.2954964834
2022-07-08,SUV,4,105561.99944959079
2022-07-08,Sedan,7,423612.84623347624
2022-07-08,Sedan,9,377565.4483301531
2022-07-08,SUV,3,185331.85970327104
2022-07-08,Sedan,4,276902.20822245546
2022-07-08,Electric,3,134595.32493107705
2022-07-08,Sedan,7,211557.27272707195
2022-07-08,Truck,2,91195.1872800981
2022-07-08,SUV,5,293892.9305211135
2022-07-08,SUV,4,164403.15075877056
2022-07-08,Electric,9,539805.2749879096
2022-07-08,Sedan,6,453070.57689292385
2022-07-08,SUV,2,65275.71674022141
2022-07-08,Sedan,4,100185.92723266347
2022-07-08,Truck,1,26881.13026522582
2022-07-08,Truck,6,319206.95562003896
2022-07-08,Truck,10,734690.677934619
2022-07-08,Sedan,6,138652.48669442313
2022-07-08,SUV,1,59371.606153795736
2022-07-08,Truck,8,571676.6134253683
2022-07-08,Electric,7,545298.4879952495
2022-07-08,Sedan,5,280135.067556998
2022-07-08,Truck,1,46998.90397345003
2022-07-08,SUV,3,80377.47028975036
2022-07-08,Sedan,10,747082.7683322051
2022-07-08,Sedan,4,268965.084734936
2022-07-08,Truck,6,153063.45939776648
2022-07-08,Sedan,6,408222.55922436796
2022-07-08,SUV,3,195074.80051689234
2022-07-08,Sedan,3,194488.74973472406
2022-07-08,SUV,2,134240.63119407964
2022-07-08,Truck,6,206784.90059899323
2022-07-08,Truck,5,137734.7160523387
2022-07-08,Truck,8,282523.984316122
2022-07-08,Truck,7,165031.86285998917
2022-07-08,Sedan,6,239344.33840812996
2022-07-08,Truck,3,235608.88108406274
2022-07-08,Truck,4,298389.255724024
2022-07-08,Sedan,7,374598.43724172754
2022-07-08,Electric,10,609500.3579017228
2022-07-08,Truck,9,651707.175813898
2022-07-08,SUV,8,465950.0931863797
2022-07-08,Truck,3,194157.2987481851
2022-07-08,SUV,8,471937.0961151459
2022-07-08,SUV,3,109047.72683111258
2022-07-08,Electric,7,329352.8231167966
2022-07-08,Sedan,1,33474.02134053286
2022-07-08,Truck,4,123625.23967716206
2022-07-08,Sedan,10,682838.022190067
2022-07-08,Truck,2,96506.32966233736
2022-07-08,Electric,4,128506.00771054876
2022-07-08,Electric,9,316659.2725330462
2022-07-08,Electric,7,313176.30357432563
2022-07-08,Sedan,1,36245.820202054354
2022-07-08,Electric,7,427790.3689037182
2022-07-08,Truck,3,124310.74361853967
2022-07-08,SUV,1,45062.02174642861
2022-07-08,SUV,8,317115.0653195855
2022-07-08,Truck,2,71677.91063642838
2022-07-08,Truck,5,360921.4405451735
2022-07-08,Electric,3,101879.4210517784
2022-07-08,SUV,2,104272.14115623554
2022-07-08,SUV,6,426849.57280775666
2022-07-08,Truck,8,236134.8377144895
2022-07-08,SUV,2,117777.41093250179
2022-07-08,Electric,1,37752.41899937535
2022-07-08,Electric,2,71001.37268410581
2022-07-08,Electric,1,32716.54102221851
2022-07-08,SUV,1,52066.747787914275
2022-07-08,Truck,2,94831.8213616423
2022-07-08,Electric,1,30343.72333113373
2022-07-08,SUV,1,71364.8961848633
2022-07-08,Sedan,5,224728.9730974547
2022-07-08,Truck,6,284505.5508299598
2022-07-08,SUV,4,200925.13054708537
2022-07-08,Electric,9,512020.18077977776
2022-07-08,Electric,8,634525.9183328195
2022-07-08,Sedan,9,460975.03213908186
2022-07-08,Truck,3,132737.1064917037
2022-07-08,Sedan,5,296202.62329368613
2022-07-09,Truck,5,303605.2914199284
2022-07-09,SUV,3,85947.69924240396
2022-07-09,Sedan,3,98950.93856821029
2022-07-09,Electric,6,474975.2639949537
2022-07-09,SUV,6,315836.6470025789
2022-07-09,Electric,2,82092.2458152291
2022-07-09,Electric,2,94387.4484203727
2022-07-09,Sedan,7,141836.12640517898
2022-07-09,Electric,10,365387.9468615772
2022-07-09,SUV,10,456605.39662722487
2022-07-09,Sedan,2,138737.5055659553
2022-07-09,Truck,2,134537.35577211983
2022-07-09,SUV,2,44400.971644427715
2022-07-09,Truck,9,616010.3326687489
2022-07-09,SUV,6,185005.17643478478
2022-07-09,SUV,8,335770.8767708597
2022-07-09,Truck,7,155260.13657815446
2022-07-09,Sedan,5,120787.43981519139
2022-07-09,Truck,6,169486.3667694868
2022-07-09,Electric,1,67146.95905387634
2022-07-09,Sedan,4,218650.1967483398
2022-07-09,Sedan,5,131741.7990579296
2022-07-09,Truck,1,27243.4845942093
2022-07-09,Truck,3,186988.29139371624
2022-07-09,SUV,8,368577.6777439835
2022-07-09,SUV,6,451492.74413874495
2022-07-09,Truck,2,67822.78403790414
2022-07-09,Sedan,2,110020.11196408985
2022-07-09,SUV,2,150673.83727553478
2022-07-09,SUV,10,724072.5328613614
2022-07-09,SUV,8,598229.4856997062
2022-07-09,Truck,3,80049.16214938623
2022-07-09,Sedan,4,208651.5456494892
2022-07-09,SUV,5,325649.30623781
2022-07-09,Sedan,5,207712.4587184657
2022-07-09,Sedan,1,66184.18919335151
2022-07-09,SUV,4,84755.87667071763
2022-07-09,Sedan,10,638822.9267016836
2022-07-09,Sedan,9,356982.5993392745
2022-07-09,Truck,1,79298.45297513847
2022-07-09,Sedan,4,191672.29287318315
2022-07-09,Electric,6,150098.07235592045
2022-07-09,Sedan,6,120416.23895635166
2022-07-09,SUV,9,686513.8922124954
2022-07-09,Electric,5,189147.9657710639
2022-07-09,SUV,9,616101.9090533836
2022-07-09,SUV,8,368180.51138974435
2022-07-09,Electric,3,211607.7575538144
2022-07-09,Truck,7,350700.47115472524
2022-07-09,Sedan,7,409289.94881810265
2022-07-09,Truck,8,401166.87720827514
2022-07-09,Truck,8,424846.726595175
2022-07-09,Truck,4,110076.05402804544
2022-07-09,Sedan,8,566510.432984933
2022-07-09,Electric,4,229930.1462016154
2022-07-09,Sedan,2,56485.25249777439
2022-07-09,SUV,4,226690.78309933632
2022-07-09,Sedan,7,419087.73157166864
2022-07-09,Sedan,2,111217.98900195211
2022-07-09,SUV,3,153871.78745805286
2022-07-09,SUV,10,625988.6699100824
2022-07-09,Truck,5,136945.6802183804
2022-07-09,SUV,5,377684.76146477624
2022-07-09,SUV,7,220285.5570365435
2022-07-09,Sedan,7,372463.2997460095
2022-07-09,SUV,6,187841.06943836441
2022-07-09,SUV,5,353270.78127692983
2022-07-09,Truck,4,175286.98971592574
2022-07-09,Truck,6,286698.0872200143
2022-07-09,Sedan,1,47631.04223487292
2022-07-09,Truck,3,220289.46011763235
2022-07-09,Sedan,10,321914.5985293238
2022-07-09,Electric,5,365423.41103288357
2022-07-09,SUV,3,108508.85371857935
2022-07-09,Truck,10,472741.75291137595
2022-07-09,Electric,8,384349.2413248883
2022-07-09,SUV,5,184660.78647906403
2022-07-09,Sedan,3,121680.74884117565
2022-07-09,SUV,10,479638.696037687
2022-07-09,SUV,3,198396.82460799383
2022-07-09,SUV,8,365109.8750495181
2022-07-09,Truck,8,467343.10894352035
2022-07-09,Truck,8,540989.5002068372
2022-07-09,SUV,5,352980.33259559824
2022-07-09,Truck,9,566251.6622177288
2022-07-09,SUV,4,267395.80600913416
2022-07-10,Truck,7,548138.6842231762
2022-07-10,Sedan,3,68477.85995387821
2022-07-10,Electric,8,167766.69317640644
2022-07-10,Electric,6,455488.00557874504
2022-07-10,Electric,5,232650.04795285815
2022-07-10,SUV,4,250575.07975382172
2022-07-10,Sedan,4,125385.54557957084
2022-07-10,Truck,2,62607.34246968047
2022-07-10,Electric,4,221848.5950960391
2022-07-10,Truck,9,605064.6755458179
2022-07-10,Truck,5,394846.9750331079
2022-07-10,Electric,3,238674.06143049034
2022-07-10,Electric,5,182151.5839642792
2022-07-10,Sedan,8,227200.63840485236
2022-07-10,Electric,8,631411.7553447972
2022-07-10,SUV,8,281121.74799518124
2022-07-10,SUV,4,84276.08485965666
2022-07-10,Electric,7,154726.7878788744
2022-07-10,SUV,6,248753.86490962192
2022-07-10,Electric,2,97436.88519570415
2022-07-10,Sedan,8,485260.9376724989
2022-07-10,SUV,6,299895.0437471579
2022-07-10,Sedan,5,233176.3899071263
2022-07-10,Sedan,5,363035.9883176717
2022-07-10,Sedan,5,344814.8463925525
2022-07-10,Truck,4,297616.778750133
2022-07-10,Truck,10,516938.0975092463
2022-07-10,Electric,2,104802.7362422123
2022-07-10,SUV,6,316987.390116367
2022-07-10,Truck,10,600163.8966666646
2022-07-10,SUV,8,172214.79052944054
2022-07-10,SUV,9,265668.5732200303
2022-07-10,SUV,5,149808.4890937408
2022-07-10,Truck,8,332182.125649
2022-07-10,Truck,1,58102.07785948231
2022-07-10,Truck,2,93221.43291969111
2022-07-10,Electric,1,21916.665258702928
2022-07-10,Truck,10,306430.3935684136
2022-07-10,Sedan,7,447967.811737673
2022-07-10,Sedan,8,253452.88363692333
2022-07-10,Sedan,9,718088.5957656015
2022-07-10,Truck,8,239814.43390164772
2022-07-10,Electric,4,126343.0840878333
2022-07-10,Electric,7,279607.66026225034
2022-07-10,Truck,4,183375.70346542
2022-07-10,Electric,7,272172.55650587135
2022-07-10,Truck,6,310117.3762526344
2022-07-10,SUV,1,48043.87549555811
2022-07-10,Electric,8,190869.39363244915
2022-07-10,SUV,3,80698.74985078153
2022-07-10,SUV,2,125743.74345131357
2022-07-10,Electric,1,25204.322574133857
2022-07-10,Truck,8,403555.2647993947
2022-07-10,SUV,8,312363.03366270976
2022-07-10,Truck,5,163447.22053858425
2022-07-10,Truck,3,145842.1337903802
2022-07-10,Electric,4,115789.5370069571
2022-07-10,Electric,1,33477.85713471062
2022-07-10,Electric,5,358204.2267441915
2022-07-10,Electric,3,239824.73782821372
2022-07-10,Truck,4,263307.077754783
2022-07-10,Electric,4,309162.8461051868
2022-07-10,Sedan,10,769982.5749374495
2022-07-10,Electric,2,47431.37028450667
2022-07-10,Electric,8,545283.0940682285
2022-07-10,Electric,5,326270.7676974043
2022-07-10,Truck,2,51134.24377813318
2022-07-10,SUV,10,636915.551302675
2022-07-10,Truck,10,627368.6248356283
2022-07-10,Truck,7,158758.6372217074
2022-07-10,Sedan,7,496863.0779073216
2022-07-10,Truck,6,288988.3828254559
2022-07-10,Truck,3,121475.71908972296
2022-07-10,Electric,4,219041.63083815493
2022-07-10,Truck,7,306251.94945253583
2022-07-10,Truck,8,168802.88976513548
2022-07-10,Truck,9,420635.87933891476
2022-07-10,Electric,8,355714.07514472806
2022-07-10,Electric,4,307000.67929699796
2022-07-10,Electric,9,284453.87132685084
2022-07-10,Electric,2,124995.21524299729
2022-07-10,Sedan,4,301150.9461886578
2022-07-10,SUV,5,251412.90626448987
2022-07-10,Sedan,8,439097.0395008217
2022-07-10,Electric,2,88139.81248544007
2022-07-10,Truck,8,213749.3080714597
2022-07-10,SUV,10,300943.4680696969
2022-07-10,SUV,3,123173.79525346846
2022-07-10,Truck,3,168334.22451506206
2022-07-10,Electric,5,363519.61793035246
2022-07-10,Electric,7,156767.60509052526
2022-07-10,Truck,8,554191.6078848793
2022-07-10,SUV,10,722053.2295380202
2022-07-10,Truck,2,106560.20469827544
2022-07-10,Electric,6,370133.42531875207
2022-07-10,Truck,7,181795.67767618858
2022-07-10,Electric,5,263400.5694230456
2022-07-10,Truck,7,241050.6913763054
2022-07-11,Electric,2,110325.70506026085
2022-07-11,Electric,7,559038.2668254451
2022-07-11,Electric,3,231511.6365430078
2022-07-11,Sedan,5,288582.0763824911
2022-07-11,SUV,10,310630.6273803838
2022-07-11,SUV,1,61325.03404402273
2022-07-11,SUV,9,371167.9867896947
2022-07-11,SUV,2,131399.36463592172
2022-07-11,SUV,8,450443.9642955038
2022-07-11,SUV,3,129649.79980172291
2022-07-11,Electric,3,94351.52830177087
2022-07-11,Truck,10,419252.8876478765
2022-07-11,Truck,10,283724.6548666774
2022-07-11,SUV,10,449134.91096676356
2022-07-11,SUV,4,114758.1939017137
2022-07-11,Truck,9,668230.8229251726
2022-07-11,Truck,7,472921.2272792397
2022-07-11,SUV,1,70350.21930814565
2022-07-11,SUV,6,213279.97641129367
2022-07-11,Truck,10,498047.9282348916
2022-07-11,Electric,9,549675.0841256005
2022-07-11,Electric,8,169819.42584749943
2022-07-11,Truck,9,676421.5750372661
2022-07-11,Electric,8,228425.03745258966
2022-07-11,Electric,5,129077.04485424126
2022-07-11,SUV,1,20287.925244266553
2022-07-11,SUV,7,314257.6626512307
2022-07-11,Sedan,7,500726.8263852255
2022-07-11,Sedan,4,303082.59285689483
2022-07-11,Truck,9,316048.84170605545
2022-07-11,Sedan,6,302819.8003717722
2022-07-11,Electric,7,423261.8349444852
2022-07-11,SUV,8,312288.4950179943
2022-07-11,Truck,10,438093.43642543536
2022-07-11,Electric,1,52744.73872814037
2022-07-11,Electric,5,267952.189129999
2022-07-11,Sedan,6,325538.65664330835
2022-07-11,Sedan,5,171484.24002533607
2022-07-11,Electric,6,461763.4576148608
2022-07-11,Truck,8,356161.97433397674
2022-07-11,Sedan,8,195509.84687138718
2022-07-11,Truck,5,152556.85294108724
2022-07-11,SUV,7,353797.32408033026
2022-07-11,SUV,3,81617.85469012149
2022-07-11,SUV,4,294421.829718477
2022-07-11,SUV,10,345377.58571715804
2022-07-11,SUV,10,589381.7049271688
2022-07-11,SUV,1,43381.538655260636
2022-07-11,Truck,7,292024.26220293815
2022-07-11,Sedan,2,64082.80709840379
2022-07-11,SUV,6,176097.5836211669
2022-07-11,Truck,10,690616.4631521876
2022-07-11,Sedan,2,120993.31385670995
2022-07-11,Electric,8,285546.01055409265
2022-07-11,Sedan,10,457693.66165168595
2022-07-11,Electric,4,104071.95957911713
2022-07-11,Truck,4,237562.8478953915
2022-07-11,SUV,8,590345.5408891505
2022-07-11,Sedan,6,161701.91876132955
2022-07-11,Sedan,6,324946.0268255718
2022-07-11,Electric,2,54320.21457891933
2022-07-11,SUV,1,49515.00377365877
2022-07-11,Truck,5,153751.15392287096
2022-07-11,Truck,2,59561.51845720253
2022-07-11,Electric,5,283695.1634311338
2022-07-11,Truck,6,461860.5548565106
2022-07-11,Electric,7,534719.7366127669
2022-07-11,SUV,8,480130.671374468
2022-07-11,Electric,5,127399.97267811769
2022-07-11,Electric,9,218487.7672205312
2022-07-11,SUV,6,335408.53438484843
2022-07-11,Electric,5,342813.9683185442
2022-07-11,Sedan,6,227398.8368822672
2022-07-11,Electric,2,145249.58774532354
2022-07-11,Sedan,9,484035.58272167074
2022-07-11,Sedan,3,61304.82458708958
2022-07-11,Sedan,2,70079.27869056082
2022-07-11,SUV,3,226373.7676822014
2022-07-11,Electric,7,350810.78062125586
2022-07-11,Truck,9,287116.64669526066
2022-07-11,Sedan,6,417925.3307955354
2022-07-11,Electric,7,385429.2022953185
2022-07-11,Truck,1,43422.3334645873
2022-07-11,SUV,10,677267.4691848273
2022-07-11,Sedan,5,371845.5595016845
2022-07-11,SUV,9,424876.1640608971
2022-07-11,SUV,9,295630.9840321409
2022-07-11,SUV,4,201723.28330571525
2022-07-11,Electric,7,527518.1752021626
2022-07-11,SUV,3,157094.32137490978
2022-07-11,Truck,4,161301.12092976164
2022-07-11,Electric,2,83961.35925221173
2022-07-11,Truck,7,290638.6364238174
2022-07-11,SUV,3,90415.7192503179
2022-07-11,Truck,7,319286.44639335846
2022-07-12,Sedan,5,238033.85933510092
2022-07-12,Sedan,6,373694.1060669556
2022-07-12,SUV,1,72687.99437947138
2022-07-12,Electric,1,46853.44453465498
2022-07-12,Sedan,2,73327.74642668024
2022-07-12,Truck,1,63815.987834743275
2022-07-12,Electric,1,27107.934423759372
2022-07-12,Truck,9,636553.8761127774
2022-07-12,Electric,4,214422.31396031842
2022-07-12,Electric,7,441835.6700922113
2022-07-12,Truck,7,400930.2580833745
2022-07-12,Sedan,9,493480.64277900837
2022-07-12,SUV,1,48351.80631568626
2022-07-12,SUV,6,128348.85007295164
